Customer_ID,Company_Name,Industry,Segment,Company_Revenue,ARR,Contract_Value,Product_Features_Used,Usage_Frequency,Data_Usage,License_Count,Last_Activity_Date,Engagement_Score,NPS_Score,Support_Requests,Average_Response_Time,Resolution_Time,Health_Score,Churn_Risk_Score,Renewal_Date,CSAT_Score,Customer_Feedback,Upsell_Opportunity,Referral_Count,Custom_Features,API_Calls,Churned,CSM,Days_since_last_activity,Contract_Start_Date,Contract_length
124,Company_124,Education,Enterprise,686910,10035,10380,0,Monthly,11,14,2021-01-06,90.0,84,1,13,23.0,86.0,66,2031-10-10,42,Positive,True,0,0,6,False,CSM_Ent_2,725,2029-11-27,682
125,Company_125,Technology,Enterprise,1456713,31773,5000,6,Weekly,0,9,2021-01-07,21.0,51,0,15,36.0,90.0,4,2043-05-20,33,Positive,True,0,1,15,False,CSM_Ent_35,724,2042-10-30,202
126,Company_126,Finance,Mid-Market,698186,4724,15909,6,Monthly,1,11,2021-01-01,32.0,22,4,9,29.0,88.0,68,2029-03-17,81,Positive,True,1,2,7,False,CSM_Mid_1,730,2027-04-09,708
127,Company_127,Manufacturing,Mid-Market,239568,30766,1671,3,Daily,6,14,2021-01-01,54.0,11,2,10,21.0,55.0,25,2024-01-05,31,Positive,False,3,4,11,False,CSM_Mid_11,730,2022-01-18,717
128,Company_128,Finance,Emerging,98133,1174,13967,8,Daily,2,12,2021-01-07,89.0,37,1,14,15.0,41.0,52,2027-08-14,44,Negative,False,1,1,10,False,CSM_Eme_2,724,2025-11-30,622
129,Company_129,Manufacturing,Emerging,54829,22552,4667,4,Daily,7,7,2021-01-04,76.0,-93,1,12,12.0,25.0,65,2024-11-10,68,Neutral,False,1,1,8,False,CSM_Eme_18,727,2023-08-12,456
130,Company_130,Manufacturing,Strategic,465890,91760,6835,7,Daily,12,5,2021-01-04,99.0,-14,3,10,22.0,88.0,68,2031-10-27,54,Positive,False,1,0,8,False,CSM_Str_36,727,2030-03-10,596
131,Company_131,Education,Emerging,23542,11357,11622,7,Weekly,4,15,2021-01-05,18.0,-99,3,12,24.0,68.0,21,2028-07-28,21,Negative,False,0,1,12,False,CSM_Eme_5,726,2027-06-18,406
132,Company_132,Manufacturing,Emerging,708820,697,4005,6,Weekly,3,9,2021-01-07,21.5,-91,4,8,27.16458333423948,33.5,61,2020-01-26,77,Positive,False,0,1,8,True,CSM_Eme_18,724,2018-03-08,689
133,Company_133,Finance,Mid-Market,341248,4678,9909,6,Monthly,3,9,2021-01-02,2.5,-53,3,18,24.43965100916817,43.5,22,2020-01-27,71,Negative,False,1,1,5,True,CSM_Mid_20,729,2019-04-27,275
134,Company_134,Manufacturing,Mid-Market,54696,39230,3901,6,Daily,7,6,2021-01-06,25.0,-26,3,7,26.0,77.0,43,2030-07-30,76,Positive,False,1,0,9,False,CSM_Mid_2,725,2028-08-17,712
135,Company_135,Education,Emerging,87021,1300,4571,1,Daily,9,12,2021-01-02,5.0,55,4,16,33.94342916217539,31.5,7,2020-01-28,9,Positive,False,1,2,12,True,CSM_Eme_4,729,2018-08-11,535
136,Company_136,Education,Mid-Market,316778,3390,2944,6,Daily,1,8,2021-01-07,4.0,-24,0,11,24.0,62.0,8,2043-06-12,29,Positive,False,1,2,11,False,CSM_Mid_21,724,2042-11-17,207
137,Company_137,Finance,Emerging,152236,7852,787,5,Monthly,1,10,2021-01-07,61.0,-63,1,8,20.0,66.0,71,2044-04-15,73,Negative,False,0,3,9,False,CSM_Eme_4,724,2043-06-28,292
138,Company_138,Healthcare,Strategic,36145,16020,4031,8,Monthly,4,8,2021-01-05,94.0,55,3,8,24.0,92.0,63,2043-05-08,29,Positive,False,2,2,12,False,CSM_Str_24,726,2041-08-25,621
139,Company_139,Healthcare,Enterprise,1807617,7533,18959,1,Weekly,4,13,2021-01-07,7.0,-66,0,14,12.0,92.0,99,2051-03-14,46,Negative,False,1,2,11,False,CSM_Ent_20,724,2049-03-25,719
140,Company_140,Manufacturing,Mid-Market,128840,17150,7736,2,Monthly,4,11,2021-01-06,42.0,64,3,11,26.0,70.0,81,2034-01-01,78,Neutral,False,1,1,8,False,CSM_Mid_28,725,2032-11-25,402
141,Company_141,Technology,Mid-Market,6526,9322,6881,8,Daily,1,10,2021-01-01,72.0,18,1,14,22.0,72.0,82,2029-08-02,40,Negative,True,0,0,8,False,CSM_Mid_22,730,2027-11-21,620
142,Company_142,Manufacturing,Emerging,15904,1514,5154,6,Weekly,7,13,2021-01-05,68.0,-63,4,7,23.0,46.0,2,2033-05-01,20,Negative,False,2,1,12,False,CSM_Eme_1,726,2031-07-08,663
143,Company_143,Finance,Emerging,173592,7654,2137,7,Daily,3,10,2021-01-01,6.0,48,0,9,24.0,38.0,85,2028-09-29,10,Positive,False,2,1,10,False,CSM_Eme_7,730,2027-01-20,618
144,Company_144,Finance,Mid-Market,59300,9788,929,6,Daily,6,10,2021-01-03,37.0,32,2,10,29.0,83.0,81,2038-05-25,80,Negative,False,2,4,17,False,CSM_Mid_26,728,2036-08-11,652
145,Company_145,Finance,Strategic,42620,66310,1271,3,Daily,1,8,2021-01-06,30.0,-60,1,13,25.0,88.0,14,2043-04-21,59,Positive,False,2,2,6,False,CSM_Str_3,725,2041-06-18,672
146,Company_146,Finance,Emerging,95486,1084,31,2,Weekly,6,7,2021-01-06,74.0,0,3,13,19.0,29.0,31,2049-07-20,55,Positive,False,2,0,14,False,CSM_Eme_9,725,2048-06-22,393
147,Company_147,Finance,Mid-Market,389950,19382,5596,3,Weekly,7,9,2021-01-07,79.0,-47,1,6,26.0,82.0,14,2046-04-07,2,Neutral,False,0,1,14,False,CSM_Mid_17,724,2044-12-25,468
148,Company_148,Education,Enterprise,71160,17205,8353,9,Weekly,3,11,2021-01-06,65.0,-25,5,9,20.0,67.0,15,2026-01-28,71,Negative,False,1,3,8,False,CSM_Ent_2,725,2024-07-03,574
149,Company_149,Healthcare,Mid-Market,150358,10418,1566,4,Weekly,7,7,2021-01-01,11.0,29,2,13,24.0,50.0,14,2027-10-04,65,Negative,False,3,2,9,False,CSM_Mid_27,730,2026-05-05,517
150,Company_150,Finance,Emerging,108174,2643,481,2,Monthly,4,10,2021-01-06,56.0,-34,1,10,23.0,36.0,51,2041-05-22,70,Negative,False,0,2,12,False,CSM_Eme_17,725,2040-08-25,270
151,Company_151,Technology,Emerging,34742,308,2045,8,Daily,4,8,2021-01-03,74.0,-40,5,10,13.0,60.0,71,2024-05-28,46,Neutral,False,0,2,10,False,CSM_Eme_18,728,2022-10-17,589
152,Company_152,Technology,Mid-Market,282146,37636,1726,6,Daily,3,7,2021-01-07,27.0,55,6,5,33.23437468914328,28.5,8,2020-01-29,49,Positive,False,1,2,14,True,CSM_Mid_22,724,2018-05-16,623
153,Company_153,Technology,Mid-Market,35626,7902,2997,4,Weekly,0,12,2021-01-03,40.0,-82,3,16,22.0,55.0,46,2037-10-02,98,Positive,False,1,0,10,False,CSM_Mid_24,728,2036-08-12,416
154,Company_154,Technology,Emerging,9527,11428,1533,9,Daily,10,15,2021-01-04,12.0,-83,1,9,24.0,54.0,21,2035-07-19,2,Neutral,False,1,0,11,False,CSM_Eme_9,727,2035-01-13,187
155,Company_155,Education,Mid-Market,293450,58972,2075,6,Monthly,6,5,2021-01-02,13.0,-96,0,13,45.36715281794859,24.5,94,2020-01-30,31,Neutral,False,1,2,8,True,CSM_Mid_8,729,2019-02-28,336
156,Company_156,Technology,Mid-Market,113952,16646,11905,4,Weekly,2,11,2021-01-03,59.0,27,1,16,21.0,84.0,93,2042-01-16,20,Neutral,False,2,0,11,False,CSM_Mid_6,728,2040-08-14,520
157,Company_157,Finance,Enterprise,60138,15180,2038,4,Monthly,1,11,2021-01-07,48.0,-76,1,11,14.0,96.0,70,2034-05-22,35,Negative,False,1,1,10,False,CSM_Ent_19,724,2032-08-18,642
158,Company_158,Manufacturing,Emerging,110299,3123,7697,5,Monthly,1,2,2021-01-02,61.0,94,1,12,16.0,41.0,10,2028-09-07,54,Negative,False,2,0,5,False,CSM_Eme_4,729,2026-11-03,674
159,Company_159,Technology,Enterprise,1480056,81561,4915,3,Monthly,5,11,2021-01-02,2.0,20,0,8,27.0,64.0,1,2051-01-19,62,Negative,False,0,1,14,False,CSM_Ent_27,729,2049-08-27,510
160,Company_160,Education,Enterprise,772830,34377,2058,6,Monthly,2,9,2021-01-05,64.0,-32,1,9,22.0,83.0,85,2043-12-23,65,Positive,False,0,0,11,False,CSM_Ent_30,726,2043-01-23,334
161,Company_161,Education,Mid-Market,676292,21888,8512,4,Daily,9,7,2021-01-02,44.5,-46,3,7,33.857407771478606,37.5,21,2020-01-31,47,Positive,False,1,1,9,True,CSM_Mid_28,729,2018-04-15,656
162,Company_162,Technology,Enterprise,1233030,16662,4520,5,Monthly,11,11,2021-01-06,27.0,-29,4,10,18.0,70.0,58,2032-03-24,7,Negative,True,0,2,10,False,CSM_Ent_33,725,2031-06-21,277
163,Company_163,Manufacturing,Mid-Market,1439290,37292,43,4,Daily,3,9,2021-01-05,32.0,94,1,7,27.0,68.0,41,2031-08-28,98,Positive,False,1,1,14,False,CSM_Mid_14,726,2030-02-26,548
164,Company_164,Technology,Enterprise,864441,37518,356,4,Weekly,5,12,2021-01-03,16.0,-82,3,9,18.0,66.0,27,2044-06-02,48,Negative,False,0,2,5,False,CSM_Ent_23,728,2043-11-27,188
165,Company_165,Education,Mid-Market,375012,6658,6984,2,Weekly,2,17,2021-01-04,63.0,76,2,12,32.0,47.0,19,2046-09-15,57,Neutral,False,2,1,13,False,CSM_Mid_15,727,2045-11-22,297
166,Company_166,Healthcare,Enterprise,272880,27456,2957,5,Daily,5,10,2021-01-05,14.0,47,0,14,27.0,89.0,41,2035-01-15,53,Neutral,False,1,1,5,False,CSM_Ent_13,726,2033-04-16,639
167,Company_167,Finance,Strategic,200455,28120,2600,2,Monthly,1,9,2021-01-04,37.0,-46,0,6,27.0,96.0,68,2026-12-11,11,Negative,False,0,1,7,False,CSM_Str_19,727,2025-12-03,373
168,Company_168,Education,Enterprise,696279,198,788,5,Monthly,2,5,2021-01-05,30.0,-80,3,6,31.0,71.0,35,2042-07-28,99,Neutral,False,1,1,13,False,CSM_Ent_21,726,2041-08-30,332
169,Company_169,Technology,Emerging,1057672,16483,855,7,Monthly,1,9,2021-01-05,99.0,71,1,14,27.0,26.0,7,2051-02-01,35,Positive,True,1,4,8,False,CSM_Eme_15,726,2049-08-03,547
170,Company_170,Finance,Emerging,125981,1310,7991,6,Daily,3,6,2021-01-07,16.0,55,2,8,12.0,65.0,18,2028-06-15,16,Positive,False,0,1,5,False,CSM_Eme_3,724,2026-10-31,593
171,Company_171,Technology,Enterprise,771714,21396,8830,4,Monthly,1,13,2021-01-05,64.0,21,2,17,22.0,60.0,13,2035-07-11,53,Neutral,False,2,2,8,False,CSM_Ent_20,726,2034-01-16,541
172,Company_172,Technology,Emerging,136675,4098,4104,0,Daily,3,14,2021-01-03,6.0,14,2,8,31.0,45.0,29,2029-04-20,61,Positive,False,2,2,13,False,CSM_Eme_17,728,2028-07-21,273
173,Company_173,Healthcare,Mid-Market,226206,8372,1748,3,Daily,5,9,2021-01-03,39.0,2,4,10,30.0,43.0,1,2039-12-25,51,Positive,True,3,0,14,False,CSM_Mid_7,728,2038-06-14,559
174,Company_174,Finance,Emerging,105630,6488,13493,5,Weekly,2,7,2021-01-07,28.5,-79,0,10,29.640400098060148,25.5,29,2020-02-01,38,Neutral,False,1,1,10,True,CSM_Eme_3,724,2018-06-24,587
175,Company_175,Finance,Mid-Market,280974,116336,4890,9,Weekly,10,13,2021-01-06,43.0,89,0,13,24.0,62.0,63,2026-09-30,83,Negative,False,0,3,13,False,CSM_Mid_1,725,2025-01-26,612
176,Company_176,Healthcare,Mid-Market,182848,10496,7963,3,Weekly,2,16,2021-01-06,64.0,28,2,9,26.0,86.0,61,2031-08-02,75,Positive,False,0,1,11,False,CSM_Mid_23,725,2031-01-25,189
177,Company_177,Education,Strategic,1381395,10060,16,7,Weekly,5,13,2021-01-04,22.0,22,1,11,21.0,95.0,16,2028-05-10,94,Negative,False,1,0,6,False,CSM_Str_3,727,2027-03-08,429
178,Company_178,Technology,Mid-Market,829452,19016,2992,4,Daily,4,4,2021-01-07,88.0,-75,3,9,26.0,73.0,74,2037-08-17,99,Positive,False,1,1,9,False,CSM_Mid_27,724,2036-10-25,296
179,Company_179,Manufacturing,Emerging,428920,2695,10237,6,Weekly,0,12,2021-01-07,94.0,97,1,13,22.0,47.0,28,2027-08-31,98,Negative,True,1,0,12,False,CSM_Eme_4,724,2025-12-14,625
180,Company_180,Technology,Mid-Market,103352,2230,2064,5,Monthly,0,13,2021-01-03,43.5,72,6,8,40.50042926147714,34.0,78,2020-02-02,26,Positive,True,0,0,9,True,CSM_Mid_18,728,2018-05-29,614
181,Company_181,Technology,Enterprise,1357494,1542,6483,6,Daily,1,6,2021-01-01,18.0,-35,2,12,29.0,82.0,65,2044-04-19,12,Positive,False,0,2,5,False,CSM_Ent_14,730,2042-06-03,686
182,Company_182,Education,Enterprise,250719,693,5359,2,Daily,0,6,2021-01-03,44.0,-59,2,12,21.0,87.0,79,2030-09-26,81,Positive,False,1,1,7,False,CSM_Ent_30,728,2029-09-09,382
183,Company_183,Technology,Emerging,74012,5641,825,5,Weekly,2,8,2021-01-04,24.0,57,2,16,13.0,47.0,18,2042-12-27,44,Negative,False,0,1,14,False,CSM_Eme_14,727,2041-03-20,647
184,Company_184,Healthcare,Mid-Market,518956,11126,7456,8,Daily,1,14,2021-01-03,71.0,-32,3,9,23.0,86.0,44,2040-11-19,88,Neutral,False,1,1,6,False,CSM_Mid_6,728,2040-04-18,215
185,Company_185,Healthcare,Mid-Market,145362,4104,596,6,Monthly,4,10,2021-01-05,54.0,66,1,11,24.0,64.0,77,2026-02-15,97,Neutral,False,0,0,9,False,CSM_Mid_19,726,2024-10-07,496
186,Company_186,Finance,Emerging,10884,15325,6508,9,Monthly,7,10,2021-01-02,51.0,-68,4,13,14.0,38.0,40,2049-02-04,20,Positive,False,1,0,9,False,CSM_Eme_13,729,2047-03-28,679
187,Company_187,Manufacturing,Strategic,467790,6920,23535,7,Weekly,2,12,2021-01-03,14.5,-64,4,14,47.61175005175871,42.5,20,2020-02-03,45,Negative,False,0,5,10,True,CSM_Str_25,728,2018-07-21,562
188,Company_188,Technology,Mid-Market,511284,49376,15848,3,Daily,3,12,2021-01-02,50.0,35,2,21,23.0,76.0,11,2030-11-23,82,Positive,False,2,0,13,False,CSM_Mid_23,729,2030-01-02,325
189,Company_189,Technology,Emerging,79189,8857,8053,2,Daily,7,9,2021-01-06,31.0,-66,1,10,42.61287654416544,13.0,50,2020-02-04,41,Neutral,True,3,2,9,True,CSM_Eme_12,725,2018-07-16,568
190,Company_190,Education,Mid-Market,397224,560,3823,8,Monthly,1,8,2021-01-03,46.5,-39,2,12,29.872247759972943,38.5,45,2020-02-05,79,Negative,True,2,1,11,True,CSM_Mid_22,728,2019-07-13,207
191,Company_191,Healthcare,Enterprise,647496,98880,5616,3,Monthly,2,15,2021-01-01,58.0,-1,2,13,19.0,77.0,8,2036-02-24,34,Positive,False,1,0,9,False,CSM_Ent_1,730,2034-05-21,644
192,Company_192,Manufacturing,Mid-Market,529306,7360,6511,7,Monthly,2,12,2021-01-04,58.0,-47,1,9,23.0,58.0,37,2044-11-02,46,Negative,True,2,1,10,False,CSM_Mid_27,727,2044-03-15,232
193,Company_193,Finance,Emerging,454858,5977,42,6,Daily,4,14,2021-01-06,33.0,-93,1,11,24.0,22.0,57,2029-10-02,24,Positive,False,1,0,8,False,CSM_Eme_18,725,2029-01-07,268
194,Company_194,Healthcare,Enterprise,339975,10032,539,2,Weekly,5,7,2021-01-06,27.0,-5,1,14,25.0,86.0,48,2038-06-16,18,Negative,False,0,3,9,False,CSM_Ent_22,725,2036-07-02,714
195,Company_195,Finance,Emerging,36408,13035,4544,4,Monthly,2,15,2021-01-03,76.0,93,1,14,20.0,42.0,30,2046-10-15,42,Negative,False,1,0,9,False,CSM_Eme_18,728,2044-12-28,656
196,Company_196,Education,Emerging,76816,6649,32,5,Monthly,4,11,2021-01-04,63.0,-67,3,16,24.0,55.0,77,2032-03-07,28,Negative,False,0,5,6,False,CSM_Eme_11,727,2031-02-11,390
197,Company_197,Education,Enterprise,339555,4257,11979,5,Monthly,0,15,2021-01-06,49.0,36,1,9,19.0,65.0,89,2044-04-06,15,Negative,True,0,0,12,False,CSM_Ent_25,725,2042-12-30,463
198,Company_198,Technology,Emerging,250276,1100,3363,4,Weekly,4,8,2021-01-01,20.0,-92,2,12,29.0,52.0,16,2032-10-17,69,Positive,False,0,0,12,False,CSM_Eme_15,730,2031-03-27,570
199,Company_199,Manufacturing,Mid-Market,5282,25846,1490,5,Daily,1,8,2021-01-04,29.0,-10,3,13,18.0,68.0,10,2032-03-19,94,Neutral,True,2,1,9,False,CSM_Mid_12,727,2031-08-11,221
200,Company_200,Finance,Mid-Market,151792,5412,2502,5,Monthly,5,10,2021-01-05,35.0,39,1,11,26.0,45.0,9,2033-05-15,53,Neutral,True,0,1,13,False,CSM_Mid_14,726,2032-05-28,352
201,Company_201,Healthcare,Emerging,302682,1482,9511,10,Weekly,6,11,2021-01-06,77.0,72,1,17,32.0,66.0,67,2036-10-16,25,Neutral,False,0,0,7,False,CSM_Eme_16,725,2035-11-20,331
202,Company_202,Education,Emerging,222253,6920,13099,3,Monthly,2,15,2021-01-04,64.0,29,4,5,31.0,56.0,28,2031-03-10,69,Neutral,False,0,1,9,False,CSM_Eme_15,727,2029-06-19,629
203,Company_203,Technology,Enterprise,789477,48699,617,3,Daily,2,6,2021-01-03,81.0,-37,2,12,24.0,67.0,79,2041-03-16,27,Positive,True,0,0,5,False,CSM_Ent_8,728,2039-04-17,699
204,Company_204,Technology,Mid-Market,668122,6536,7524,2,Weekly,5,7,2021-01-07,13.0,38,3,12,11.0,82.0,51,2049-10-15,37,Neutral,False,1,1,7,False,CSM_Mid_17,724,2048-08-13,428
205,Company_205,Finance,Mid-Market,611576,6470,4316,3,Daily,4,10,2021-01-07,31.0,8,1,7,21.0,59.0,30,2030-10-19,80,Neutral,False,1,0,12,False,CSM_Mid_8,724,2029-12-19,304
206,Company_206,Education,Mid-Market,458512,35900,4403,0,Daily,7,16,2021-01-07,96.0,31,1,15,28.0,89.0,41,2048-04-01,32,Positive,False,2,1,18,False,CSM_Mid_25,724,2047-09-06,208
207,Company_207,Manufacturing,Mid-Market,231684,3198,7558,6,Monthly,8,11,2021-01-02,60.0,-73,3,8,21.0,51.0,47,2038-01-07,28,Positive,False,3,1,9,False,CSM_Mid_2,729,2036-01-30,708
208,Company_208,Education,Strategic,4110370,47950,1260,4,Weekly,1,11,2021-01-05,46.0,-99,6,16,41.15493074145898,45.0,58,2020-02-06,4,Negative,True,0,2,11,True,CSM_Str_39,726,2018-10-06,488
209,Company_209,Finance,Mid-Market,336726,62026,3786,9,Daily,3,17,2021-01-07,53.0,25,2,16,27.0,87.0,44,2041-02-25,94,Negative,False,0,0,15,False,CSM_Mid_8,724,2040-01-22,400
210,Company_210,Finance,Mid-Market,90644,36814,1923,6,Monthly,12,8,2021-01-05,53.0,-52,4,14,21.0,40.0,38,2036-01-20,2,Negative,False,3,0,9,False,CSM_Mid_11,726,2034-02-12,707
211,Company_211,Education,Enterprise,207873,1914,496,6,Monthly,2,7,2021-01-02,40.5,-76,2,16,34.56024734331601,46.5,3,2020-02-07,16,Neutral,True,0,0,11,True,CSM_Ent_2,729,2018-08-18,538
212,Company_212,Finance,Emerging,236548,3855,555,5,Weekly,5,8,2021-01-02,14.0,-31,2,7,27.322177843973133,25.0,86,2020-02-08,38,Positive,True,1,1,3,True,CSM_Eme_5,729,2018-04-19,660
213,Company_213,Education,Emerging,517360,1535,733,5,Monthly,5,5,2021-01-02,14.0,-46,3,17,25.0,27.0,34,2048-02-09,22,Neutral,True,0,0,13,False,CSM_Eme_14,729,2046-02-28,711
214,Company_214,Healthcare,Mid-Market,78756,59612,4771,4,Monthly,0,9,2021-01-06,28.0,-9,3,15,26.0,56.0,80,2029-07-17,28,Positive,False,0,2,10,False,CSM_Mid_19,725,2028-12-28,201
215,Company_215,Education,Enterprise,51561,127935,559,4,Daily,7,4,2021-01-07,72.0,21,1,17,28.0,95.0,43,2037-02-09,24,Neutral,True,0,0,11,False,CSM_Ent_30,724,2036-01-14,392
216,Company_216,Education,Mid-Market,853240,5356,4221,7,Daily,5,7,2021-01-01,81.0,-75,1,5,18.0,80.0,11,2048-06-17,98,Negative,False,1,1,7,False,CSM_Mid_25,730,2046-12-12,553
217,Company_217,Finance,Enterprise,1481025,33231,4437,7,Daily,3,9,2021-01-02,69.0,81,0,10,22.0,99.0,90,2040-10-09,10,Positive,False,0,2,9,False,CSM_Ent_30,729,2039-03-19,570
218,Company_218,Finance,Enterprise,194091,55284,11711,1,Monthly,8,8,2021-01-04,91.0,-43,2,16,22.0,90.0,4,2045-12-12,25,Negative,False,1,0,9,False,CSM_Ent_20,727,2044-11-23,384
219,Company_219,Technology,Emerging,94733,2661,4922,2,Weekly,2,7,2021-01-03,46.0,-98,2,8,35.0,36.0,3,2033-02-09,9,Positive,False,0,0,10,False,CSM_Eme_17,728,2031-06-26,594
220,Company_220,Technology,Strategic,1079360,10390,21198,10,Monthly,2,11,2021-01-02,67.0,-45,3,6,25.0,83.0,5,2048-08-20,44,Neutral,False,0,1,6,False,CSM_Str_1,729,2048-01-03,230
221,Company_221,Healthcare,Strategic,400370,560,157,7,Weekly,0,7,2021-01-01,22.0,59,1,15,26.0,85.0,85,2024-01-13,4,Negative,False,1,1,11,False,CSM_Str_37,730,2022-05-20,603
222,Company_222,Technology,Strategic,2096860,26545,6089,5,Weekly,7,7,2021-01-05,40.0,90,2,10,31.0,92.0,91,2035-07-16,29,Positive,True,1,0,10,False,CSM_Str_17,726,2034-07-19,362
223,Company_223,Education,Enterprise,68289,68907,134,5,Weekly,4,15,2021-01-07,32.0,6,0,13,40.0,63.0,42,2034-02-28,72,Negative,False,2,0,7,False,CSM_Ent_21,724,2033-02-08,385
224,Company_224,Finance,Strategic,38720,116640,6535,8,Daily,4,9,2021-01-04,37.0,-60,2,12,26.0,90.0,83,2041-04-22,2,Neutral,False,0,1,8,False,CSM_Str_37,727,2039-10-04,566
225,Company_225,Technology,Emerging,46761,1366,2437,7,Daily,3,15,2021-01-04,21.0,-29,5,2,27.511475676414282,34.5,49,2020-02-09,21,Neutral,False,1,1,10,True,CSM_Eme_6,727,2018-03-16,695
226,Company_226,Technology,Enterprise,202197,6855,4724,4,Weekly,3,8,2021-01-06,59.0,-44,5,11,29.0,95.0,54,2036-06-11,9,Neutral,True,1,1,5,False,CSM_Ent_29,725,2034-08-24,657
227,Company_227,Healthcare,Enterprise,71895,15729,1851,7,Monthly,4,7,2021-01-05,40.0,-44,4,12,22.0,75.0,12,2032-10-04,92,Neutral,False,0,2,9,False,CSM_Ent_9,726,2032-02-13,234
228,Company_228,Healthcare,Enterprise,40767,45507,866,5,Monthly,1,10,2021-01-07,18.0,52,2,14,21.0,89.0,12,2024-03-11,86,Positive,False,1,1,11,False,CSM_Ent_3,724,2022-10-19,509
229,Company_229,Education,Emerging,281796,9463,6427,4,Daily,8,5,2021-01-03,11.5,12,4,10,47.30550794869126,34.5,72,2020-02-10,51,Positive,False,1,1,10,True,CSM_Eme_15,728,2018-11-15,452
230,Company_230,Finance,Mid-Market,71782,14424,11749,5,Weekly,5,10,2021-01-05,21.0,33,5,10,24.0,43.0,80,2039-08-23,86,Positive,False,1,0,12,False,CSM_Mid_28,726,2037-10-03,689
231,Company_231,Healthcare,Mid-Market,981000,17926,1014,4,Monthly,4,9,2021-01-05,29.0,65,2,11,23.0,45.0,83,2025-06-08,20,Negative,False,2,0,10,False,CSM_Mid_19,726,2024-11-20,200
232,Company_232,Technology,Emerging,91773,1011,12672,5,Weekly,4,16,2021-01-07,46.0,32,2,8,39.0,68.0,27,2044-04-06,20,Neutral,False,1,1,7,False,CSM_Eme_12,724,2043-07-27,254
233,Company_233,Finance,Mid-Market,444200,12988,755,6,Monthly,4,9,2021-01-01,26.0,-44,3,12,32.81708804434133,20.0,40,2020-02-11,86,Positive,False,0,2,7,True,CSM_Mid_6,730,2018-09-03,526
234,Company_234,Finance,Mid-Market,102164,96724,6652,4,Weekly,9,6,2021-01-05,26.0,-37,0,13,19.0,52.0,93,2037-11-22,57,Positive,False,0,0,11,False,CSM_Mid_21,726,2036-08-04,475
235,Company_235,Technology,Enterprise,164916,2778,16025,6,Weekly,1,12,2021-01-03,59.0,94,2,6,23.0,87.0,4,2025-05-22,4,Neutral,False,0,0,10,False,CSM_Ent_15,728,2024-04-04,413
236,Company_236,Healthcare,Mid-Market,341992,14648,797,9,Monthly,1,9,2021-01-04,94.0,61,2,9,27.0,74.0,69,2030-03-13,83,Negative,False,0,0,10,False,CSM_Mid_26,727,2028-04-02,710
237,Company_237,Technology,Mid-Market,328976,7008,2855,4,Monthly,10,9,2021-01-06,55.0,-10,2,14,8.0,67.0,16,2044-12-09,74,Negative,False,0,0,8,False,CSM_Mid_4,725,2043-11-23,382
238,Company_238,Finance,Mid-Market,585666,15526,2058,6,Weekly,2,9,2021-01-04,29.0,-27,2,9,24.0,53.0,65,2040-06-06,89,Neutral,False,1,2,11,False,CSM_Mid_3,727,2039-05-27,376
239,Company_239,Manufacturing,Enterprise,850827,25584,2459,2,Monthly,6,10,2021-01-02,6.0,-67,2,10,19.0,93.0,69,2041-07-31,27,Positive,False,0,1,8,False,CSM_Ent_37,729,2040-05-01,456
240,Company_240,Manufacturing,Mid-Market,444298,17230,6994,8,Weekly,0,6,2021-01-02,16.0,21,1,13,31.0,41.0,23,2032-11-06,89,Positive,True,1,0,12,False,CSM_Mid_27,729,2032-05-09,181
241,Company_241,Education,Strategic,596255,95595,5411,2,Daily,0,12,2021-01-06,80.0,-46,1,15,25.0,98.0,91,2046-08-16,30,Neutral,False,1,1,11,False,CSM_Str_1,725,2046-02-08,189
242,Company_242,Technology,Enterprise,1327866,14814,17318,3,Weekly,2,7,2021-01-04,8.0,79,3,14,30.0,66.0,5,2027-10-10,49,Negative,False,1,0,6,False,CSM_Ent_20,727,2027-03-25,199
243,Company_243,Technology,Mid-Market,389756,14528,1025,4,Monthly,2,12,2021-01-01,99.0,-65,0,7,27.0,77.0,11,2027-11-11,80,Negative,False,2,1,9,False,CSM_Mid_17,730,2026-04-06,584
244,Company_244,Education,Emerging,925043,109,3918,5,Monthly,0,10,2021-01-06,36.0,-46,1,11,28.0,63.0,70,2040-11-30,53,Negative,False,1,0,12,False,CSM_Eme_14,725,2039-06-16,533
245,Company_245,Education,Mid-Market,684520,31170,2981,7,Monthly,4,4,2021-01-06,78.0,-92,1,11,25.0,62.0,72,2043-09-13,50,Positive,False,2,0,5,False,CSM_Mid_16,725,2041-10-30,683
246,Company_246,Education,Mid-Market,18128,6008,12557,4,Daily,4,11,2021-01-04,5.0,31,2,11,34.0,82.0,93,2034-11-10,11,Positive,False,2,0,16,False,CSM_Mid_8,727,2033-01-31,648
247,Company_247,Finance,Enterprise,231921,50874,53,11,Daily,8,13,2021-01-05,5.0,8,2,9,26.0,66.0,27,2039-03-07,47,Negative,False,0,2,8,False,CSM_Ent_6,726,2038-08-13,206
248,Company_248,Technology,Enterprise,509004,9261,22627,2,Weekly,1,10,2021-01-07,75.0,2,4,16,28.0,93.0,48,2035-01-08,20,Negative,False,0,0,12,False,CSM_Ent_34,724,2033-08-30,496
249,Company_249,Finance,Strategic,1278225,540,3267,6,Monthly,2,12,2021-01-02,29.0,-74,3,19,24.0,85.0,13,2024-03-16,82,Neutral,False,1,0,15,False,CSM_Str_31,729,2022-08-11,583
